"TIME","GEO","SIEC","PLANT_TEC","UNIT","Value"
"2015","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":"
"2015","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt","1.000"
"2015","Moldova","Wind","Net maximum electrical capacity","Megawatt","1.000"
"2015","Ukraine","Wind","Net maximum electrical capacity","Megawatt","428.000"
"2015","Georgia","Wind","Net maximum electrical capacity","Megawatt",":"
"2016","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","137,997.601"
"2016","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","154,123.297"
"2016","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","115,752.038"
"2016","Belgium","Wind","Net maximum electrical capacity","Megawatt","2,370.000"
"2016","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","699.000"
"2016","Czechia","Wind","Net maximum electrical capacity","Megawatt","282.000"
"2016","Denmark","Wind","Net maximum electrical capacity","Megawatt","5,245.563"
"2016","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","49,435.000"
"2016","Estonia","Wind","Net maximum electrical capacity","Megawatt","310.000"
"2016","Ireland","Wind","Net maximum electrical capacity","Megawatt","2,785.951"
"2016","Greece","Wind","Net maximum electrical capacity","Megawatt","2,370.000"
"2016","Spain","Wind","Net maximum electrical capacity","Megawatt","22,990.000"
"2016","France","Wind","Net maximum electrical capacity","Megawatt","11,566.564"
"2016","Croatia","Wind","Net maximum electrical capacity","Megawatt","483.000"
"2016","Italy","Wind","Net maximum electrical capacity","Megawatt","9,384.000"
"2016","Cyprus","Wind","Net maximum electrical capacity","Megawatt","157.725"
"2016","Latvia","Wind","Net maximum electrical capacity","Megawatt","69.905"
"2016","Lithuania","Wind","Net maximum electrical capacity","Megawatt","509.000"
"2016","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","119.694"
"2016","Hungary","Wind","Net maximum electrical capacity","Megawatt","329.000"
"2016","Malta","Wind","Net maximum electrical capacity","Megawatt","0.100"
"2016","Netherlands","Wind","Net maximum electrical capacity","Megawatt","4,257.000"
"2016","Austria","Wind","Net maximum electrical capacity","Megawatt","2,729.996"
"2016","Poland","Wind","Net maximum electrical capacity","Megawatt","5,747.000"
"2016","Portugal","Wind","Net maximum electrical capacity","Megawatt","5,124.103"
"2016","Romania","Wind","Net maximum electrical capacity","Megawatt","3,025.000"
"2016","Slovenia","Wind","Net maximum electrical capacity","Megawatt","5.000"
"2016","Slovakia","Wind","Net maximum electrical capacity","Megawatt","3.000"
"2016","Finland","Wind","Net maximum electrical capacity","Megawatt","1,565.000"
"2016","Sweden","Wind","Net maximum electrical capacity","Megawatt","6,435.000"
"2016","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","16,125.696"
"2016","Iceland","Wind","Net maximum electrical capacity","Megawatt","3.000"
"2016","Norway","Wind","Net maximum electrical capacity","Megawatt","883.000"
"2016","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":"
"2016","North Macedonia","Wind","Net maximum electrical capacity","Megawatt","37.000"
"2016","Albania","Wind","Net maximum electrical capacity","Megawatt",":"
"2016","Serbia","Wind","Net maximum electrical capacity","Megawatt","17.000"
"2016","Turkey","Wind","Net maximum electrical capacity","Megawatt","5,751.000"
"2016","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":"
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt","1.000"
"2016","Moldova","Wind","Net maximum electrical capacity","Megawatt","2.000"
"2016","Ukraine","Wind","Net maximum electrical capacity","Megawatt","428.000"
"2016","Georgia","Wind","Net maximum electrical capacity","Megawatt","20.000"
"2017","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","148,930.555"
"2017","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","168,515.313"
"2017","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","126,129.065"
"2017","Belgium","Wind","Net maximum electrical capacity","Megawatt","2,796.500"
"2017","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","698.390"
"2017","Czechia","Wind","Net maximum electrical capacity","Megawatt","308.205"
"2017","Denmark","Wind","Net maximum electrical capacity","Megawatt","5,489.640"
"2017","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","55,580.000"
"2017","Estonia","Wind","Net maximum electrical capacity","Megawatt","311.800"
"2017","Ireland","Wind","Net maximum electrical capacity","Megawatt","3,317.951"
"2017","Greece","Wind","Net maximum electrical capacity","Megawatt","2,624.000"
"2017","Spain","Wind","Net maximum electrical capacity","Megawatt","23,124.479"
"2017","France","Wind","Net maximum electrical capacity","Megawatt","13,499.357"
"2017","Croatia","Wind","Net maximum electrical capacity","Megawatt","576.100"
"2017","Italy","Wind","Net maximum electrical capacity","Megawatt","9,736.578"
"2017","Cyprus","Wind","Net maximum electrical capacity","Megawatt","157.725"
"2017","Latvia","Wind","Net maximum electrical capacity","Megawatt","77.105"
"2017","Lithuania","Wind","Net maximum electrical capacity","Megawatt","518.000"
"2017","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","119.694"
"2017","Hungary","Wind","Net maximum electrical capacity","Megawatt","329.000"
"2017","Malta","Wind","Net maximum electrical capacity","Megawatt","0.100"
"2017","Netherlands","Wind","Net maximum electrical capacity","Megawatt","4,202.000"
"2017","Austria","Wind","Net maximum electrical capacity","Megawatt","2,886.698"
"2017","Poland","Wind","Net maximum electrical capacity","Megawatt","5,759.357"
"2017","Portugal","Wind","Net maximum electrical capacity","Megawatt","5,124.105"
"2017","Romania","Wind","Net maximum electrical capacity","Megawatt","3,029.798"
"2017","Slovenia","Wind","Net maximum electrical capacity","Megawatt","4.973"
"2017","Slovakia","Wind","Net maximum electrical capacity","Megawatt","4.000"
"2017","Finland","Wind","Net maximum electrical capacity","Megawatt","2,044.000"
"2017","Sweden","Wind","Net maximum electrical capacity","Megawatt","6,611.000"
"2017","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","19,584.758"
"2017","Iceland","Wind","Net maximum electrical capacity","Megawatt","2.430"
"2017","Norway","Wind","Net maximum electrical capacity","Megawatt","1,207.000"
"2017","Montenegro","Wind","Net maximum electrical capacity","Megawatt","72.000"
"2017","North Macedonia","Wind","Net maximum electrical capacity","Megawatt","37.000"
"2017","Albania","Wind","Net maximum electrical capacity","Megawatt",":"
"2017","Serbia","Wind","Net maximum electrical capacity","Megawatt","25.000"
"2017","Turkey","Wind","Net maximum electrical capacity","Megawatt","6,516.150"
"2017","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":"
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt","33.750"
"2017","Moldova","Wind","Net maximum electrical capacity","Megawatt","9.000"
"2017","Ukraine","Wind","Net maximum electrical capacity","Megawatt","465.000"
"2017","Georgia","Wind","Net maximum electrical capacity","Megawatt","20.000"
"2018","European Union - 27 countries (from 2020)","Wind","Net maximum electrical capacity","Megawatt","157,291.357"
"2018","European Union - 28 countries (2013-2020)","Wind","Net maximum electrical capacity","Megawatt","179,061.735"
"2018","Euro area - 19 countries  (from 2015)","Wind","Net maximum electrical capacity","Megawatt","133,141.977"
"2018","Belgium","Wind","Net maximum electrical capacity","Megawatt","3,260.700"
"2018","Bulgaria","Wind","Net maximum electrical capacity","Megawatt","698.920"
"2018","Czechia","Wind","Net maximum electrical capacity","Megawatt","316.200"
"2018","Denmark","Wind","Net maximum electrical capacity","Megawatt","6,120.624"
"2018","Germany (until 1990 former territory of the FRG)","Wind","Net maximum electrical capacity","Megawatt","58,843.000"
"2018","Estonia","Wind","Net maximum electrical capacity","Megawatt","310.000"
"2018","Ireland","Wind","Net maximum electrical capacity","Megawatt","3,676.134"
"2018","Greece","Wind","Net maximum electrical capacity","Megawatt","2,877.495"
"2018","Spain","Wind","Net maximum electrical capacity","Megawatt","23,405.055"
"2018","France","Wind","Net maximum electrical capacity","Megawatt","14,900.146"
"2018","Croatia","Wind","Net maximum electrical capacity","Megawatt","586.300"
"2018","Italy","Wind","Net maximum electrical capacity","Megawatt","10,230.246"
"2018","Cyprus","Wind","Net maximum electrical capacity","Megawatt","157.725"
"2018","Latvia","Wind","Net maximum electrical capacity","Megawatt","78.172"
"2018","Lithuania","Wind","Net maximum electrical capacity","Megawatt","533.000"
"2018","Luxembourg","Wind","Net maximum electrical capacity","Megawatt","122.894"
"2018","Hungary","Wind","Net maximum electrical capacity","Megawatt","329.000"
"2018","Malta","Wind","Net maximum electrical capacity","Megawatt","0.100"
"2018","Netherlands","Wind","Net maximum electrical capacity","Megawatt","4,393.000"
"2018","Austria","Wind","Net maximum electrical capacity","Megawatt","3,132.713"
"2018","Poland","Wind","Net maximum electrical capacity","Megawatt","5,766.078"
"2018","Portugal","Wind","Net maximum electrical capacity","Megawatt","5,172.359"
"2018","Romania","Wind","Net maximum electrical capacity","Megawatt","3,032.258"
"2018","Slovenia","Wind","Net maximum electrical capacity","Megawatt","5.238"
"2018","Slovakia","Wind","Net maximum electrical capacity","Megawatt","3.000"
"2018","Finland","Wind","Net maximum electrical capacity","Megawatt","2,041.000"
"2018","Sweden","Wind","Net maximum electrical capacity","Megawatt","7,300.000"
"2018","United Kingdom","Wind","Net maximum electrical capacity","Megawatt","21,770.378"
"2018","Iceland","Wind","Net maximum electrical capacity","Megawatt",":"
"2018","Norway","Wind","Net maximum electrical capacity","Megawatt",":"
"2018","Montenegro","Wind","Net maximum electrical capacity","Megawatt",":"
"2018","North Macedonia","Wind","Net maximum electrical capacity","Megawatt",":"
"2018","Albania","Wind","Net maximum electrical capacity","Megawatt",":"
"2018","Serbia","Wind","Net maximum electrical capacity","Megawatt",":"
"2018","Turkey","Wind","Net maximum electrical capacity","Megawatt",":"
"2018","Bosnia and Herzegovina","Wind","Net maximum electrical capacity","Megawatt",":"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Wind","Net maximum electrical capacity","Megawatt",":"
"2018","Moldova","Wind","Net maximum electrical capacity","Megawatt",":"
"2018","Ukraine","Wind","Net maximum electrical capacity","Megawatt",":"
"2018","Georgia","Wind","Net maximum electrical capacity","Megawatt",":"
